Lab ID/Bottle ID,Filtered ID,Site ID/site Name,Depth or BLANK,depth_cat,Date Collected,Date/Time Sampled,Date Received at JSC,Digested,SRP,NO3,NH4,TN,TP,TDN,TDP,Notes ,SRP Corrected and zeroed ,Corrected,Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,SRP!$B$2:$S$7000,TP Corrected and Zeroed ,TP Corrected, TP Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,4%,TPandTDP!$B$2:$S7000,TDP,TDP Corrected, TDP Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,TPandTDP!$B$2:$S7000,Nox Corrected and zeroed ,Nox Corrected,Nox Raw Data,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,8%,Nox!$B$2:$S$7000,NH4 Corrected and Zeroed ,NH4 Corrected,NH4 Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,16%,NH4!$B$2:$S$7000,TN Corrected and Zeroed ,TN Corrected,TN Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,28%,TNandTDN!$B$2:$S$7000,TDN Corrected and Zeroed ,TDN Corrected,TDN Raw Data ,Units ,Run MDL ,Correction Factor ,Time/Date of run ,Tray Name ,#DIV/0!,TNandTDN!$B$2:$S$7000
LG14-086,LG14-086-F,Mississquoi Bay,bottom ,,6/5/14,5/13/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B87,#REF!,0.021443653,0.021443653,0.0309,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:36:35 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A87,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B87,#N/A,0.423906597,0.423906597,0.4346,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:23:14 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B87,OK,0,0.007032457,0.0267,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:40:22 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B87,OK,0.540982102,0.540982102,0.6832,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:41:46 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A87,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B87,#N/A
LG14-087,LG14-087-F,Mississquoi Bay,bottom ,,6/5/14,5/13/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B88,#REF!,0.020427553,0.020427553,0.0298,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:37:55 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A88,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B88,#N/A,0.433493946,0.433493946,0.4443,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:25:22 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B88,OK,0,-0.004327666,0.0141,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:42:24 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B88,OK,0.563148233,0.563148233,0.7108,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:43:54 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A88,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B88,#N/A
LG14-088,LG14-088-F,Mississquoi Bay,blank,,6/5/14,5/13/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B89,#REF!,0,0.001675904,0.0095,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:39:14 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A89,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B89,#N/A,0,0.002952805,0.0087,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:27:34 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B89,OK,0.087184441,0.087184441,0.1156,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:44:26 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B89,Check,0,0.013492428,0.0264,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:46:06 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A89,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B89,#N/A
LG14-089,LG14-089-F,Mississquoi Bay,surface,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B90,#REF!,0.021813143,0.021813143,0.0313,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:41:52 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A90,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B90,#N/A,0.230578206,0.230578206,0.239,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:31:49 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B90,OK,0,0.014064915,0.0345,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:48:34 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B90,OK,0.515362552,0.515362552,0.6513,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:50:20 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A90,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B90,#N/A
LG14-090,LG14-090-F,Mississquoi Bay,surface,,6/5/14,5/28/14,9/3/14,,,,,,,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B91,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B91,#N/A
LG14-091,LG14-091-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B92,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B92,#N/A
LG14-092,LG14-092-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B93,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B93,#N/A
LG14-093,LG14-093-F,Mississquoi Bay,B +1,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B94,#REF!,0.025415677,0.025415677,0.0352,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:43:11 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A94,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B94,#N/A,0.202705708,0.202705708,0.2108,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:33:56 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B94,OK,0,0.016318908,0.037,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:50:36 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B94,OK,0.520181276,0.520181276,0.6573,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:52:27 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A94,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B94,#N/A
LG14-094,LG14-094-F,Mississquoi Bay,B +1,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,x,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B95,#REF!,0.029757192,0.029757192,0.0399,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:44:31 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A95,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B95,#N/A,0.216839634,0.216839634,0.2251,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:36:03 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B95,OK,0,0.011901082,0.0321,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:52:37 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B95,OK,0.564031666,0.564031666,0.7119,mg N/L,0.026141954,-0.007709959,Thu Aug 28 12:54:34 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A95,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B95,#N/A
LG14-095,LG14-095-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B96,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B96,#N/A
LG14-096,LG14-096-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B97,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B97,#N/A
LG14-097,LG14-097-F,Mississquoi Bay,bottom ,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B98,#REF!,0.038255476,0.038255476,0.0491,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:48:29 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A98,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B98,#N/A,0.250148258,0.250148258,0.2588,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:42:25 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B98,OK,0,0.009556929,0.0295,mg N/L,0.029711883,-0.017040185,Sun Sep 21 16:58:42 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B98,OK,0.536002754,0.536002754,0.677,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:00:55 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A98,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B98,#N/A
LG14-098,LG14-098-F,Mississquoi Bay,bottom ,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B99,#REF!,0.022829243,0.022829243,0.0324,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:49:48 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A99,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B99,#N/A,0.165937732,0.165937732,0.1736,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:44:32 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B99,OK,0.207727975,0.207727975,0.2493,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:00:44 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B99,OK,0.494240477,0.494240477,0.625,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:03:02 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A99,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B99,#N/A
LG14-099,LG14-099-F,Mississquoi Bay,blank ,,6/5/14,5/28/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B100,#REF!,0,0.003246239,0.0112,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:52:27 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A100,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B100,#N/A,0.00838893,0.00838893,0.0142,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:48:47 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B100,OK,0.078979907,0.078979907,0.1065,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:04:47 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B100,OK,0,0.019355209,0.0337,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:07:16 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A100,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B100,#N/A
LG14-100,LG14-100-F,Mississquoi Bay,surface,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B101,#REF!,0.029480074,0.029480074,0.0396,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:53:46 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A101,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B101,#N/A,0.240956264,0.240956264,0.2495,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:50:54 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B101,OK,0.04985832,0.04985832,0.0742,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:06:48 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B101,OK,0.582182194,0.582182194,0.7345,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:09:23 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A101,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B101,#N/A
LG14-101,LG14-101-F,Mississquoi Bay,surface,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B102,#REF!,0.033267353,0.033267353,0.0437,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:55:09 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A102,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B102,#N/A,0.241055103,0.241055103,0.2496,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:53:00 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B102,OK,0.054636785,0.054636785,0.0795,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:08:49 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B102,OK,0.627076641,0.627076641,0.7904,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:11:30 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A102,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B102,#N/A
LG14-102,LG14-102-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B103,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B103,#N/A
LG14-103,LG14-103-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B104,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B104,#N/A
LG14-104,LG14-104-F,Mississquoi Bay,B +1,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B105,#REF!,0.030958036,0.030958036,0.0412,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:56:28 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A105,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B105,#N/A,0.180467013,0.180467013,0.1883,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:55:07 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B105,OK,0.038678516,0.038678516,0.0618,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:10:51 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B105,OK,0.635107848,0.635107848,0.8004,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:13:36 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A105,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B105,#N/A
LG14-105,LG14-105-F,Mississquoi Bay,B +1,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B106,#REF!,0.02726313,0.02726313,0.0372,mg P/L,0.012972482,-0.007099499,Thu Aug 28 18:57:47 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A106,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B106,#N/A,0.248962194,0.248962194,0.2576,mg N/L,0.006916928,-0.005646158,Sun Sep 21 20:57:18 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B106,OK,0.04985832,0.04985832,0.0742,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:12:53 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B106,OK,0.491991739,0.491991739,0.6222,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:15:47 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A106,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B106,#N/A
LG14-106,LG14-106-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B107,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A107,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B107,#N/A
LG14-107,LG14-107-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B108,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B108,#N/A
LG14-108,LG14-108-F,Mississquoi Bay,bottom ,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B109,#REF!,0.026247031,0.026247031,0.0361,mg P/L,0.012972482,-0.007099499,Thu Aug 28 19:00:26 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A109,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B109,#N/A,0.229194465,0.229194465,0.2376,mg N/L,0.006916928,-0.005646158,Sun Sep 21 21:01:33 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B109,OK,0.195736734,0.195736734,0.236,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:17:00 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B109,OK,0.496007343,0.496007343,0.6272,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:20:01 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A109,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B109,#N/A
LG14-109,LG14-109-F,Mississquoi Bay,bottom,,6/5/14,6/5/14,9/3/14,,,X,X,X,X,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B110,#REF!,0.029018211,0.029018211,0.0391,mg P/L,0.012972482,-0.007099499,Thu Aug 28 19:01:45 2014,14.08.28 (17-38)TP_LG14_78-176_1_sb.csv,A110,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B110,#N/A,0.238485298,0.238485298,0.247,mg N/L,0.006916928,-0.005646158,Sun Sep 21 21:03:39 2014,14.09.21 (19-21)Nox_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B110,OK,0.079070067,0.079070067,0.1066,mg N/L,0.029711883,-0.017040185,Sun Sep 21 17:19:02 2014,14.09.21 (15-04)NH4_LG14_S046_S217_S348_LL14_NOX-NH3_Grabs_5-6_1_DG.csv,B110,OK,0.511266636,0.511266636,0.6462,mg N/L,0.026141954,-0.007709959,Thu Aug 28 13:22:07 2014,14.08.28 (11-44)TN_LG14_78-176_1_sb.csv,A110,OK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B110,#N/A
LG14-110,LG14-110-F,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B111,#REF!,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A111,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,B111,#N/A
